id,geo,hh_size,hh_kids,hh_cellular,hh_education,hh_head_female,village_pop,village_far,treatment,asset_tot_value_bsl,asset_prod_value_bsl,asset_hh_value_bsl,asset_index_bsl,asset_prod_index_bsl,asset_hh_index_bsl,iagri_month_bsl,ibusiness_month_bsl,ipaidlabor_month_bsl,index_foodsecurity_bsl,fs_enoughfood_bsl,fs_adultskip_bsl,fs_wholeday_bsl,fs_childskip_bsl,fs_twomeals_bsl,control_primeageadult,control_income_pc,control_asset_count
35142,292,7,1,0,1,0,1060,1,1,542.876709,265.9564819,276.9202576,0.011417385,-0.095891438,1.534345031,5.945944309,0,93.64862061,0.740589142,0,1,1,1,0,1,29.39981651,49
35143,292,4,1,0,1,0,1060,1,1,275.5073853,178.3027344,97.20465851,-0.125429288,-0.13349548,0.102849953,83.61483002,0,58.53038788,-1.12978065,0,0,1,0,0,1,73.36018372,26
35144,292,5,1,1,1,0,1060,1,0,322.6968689,121.5058289,201.19104,-0.168668121,-0.15884985,-0.156955361,-19.93749237,0,167.22966,0.740589142,0,1,1,1,0,1,60.06520844,15
35145,292,6,1,0,1,0,1060,1,1,276.6376953,147.7849884,128.8526917,-0.176697418,-0.138767481,-0.559405327,-29.26519394,0,83.61483002,0.740589142,0,1,1,1,0,1,17.90052414,15
35146,292,9,1,1,0,0,1060,1,1,529.8218994,416.7932434,113.0286789,0.017260866,-0.011227659,0.408747166,-12.78610229,-7.43242979,70.23646545,-1.12978065,0,0,1,0,0,1,8.164450645,20
35147,292,3,1,0,0,0,1060,1,1,186.0451965,95.62226105,90.42294312,-0.158802614,-0.164001346,0.058581065,0,0,81.94254303,-2.229411125,0,0,0,0,0,1,57.74517441,8
35148,292,7,1,0,1,0,1060,1,0,153.5494537,120.0929718,33.45648956,-0.181653246,-0.151299775,-0.451643497,-10.49830723,0,0,-2.229411125,0,0,0,0,0,1,-3.096060038,10
35149,292,7,1,0,1,0,1060,1,1,439.1729126,286.584198,152.5887146,-0.131678909,-0.0996342,-0.470867842,-14.77195454,114.2736053,86.62496948,0.740589142,0,1,1,1,0,1,32.18395233,24
3515,246,6,1,0,1,0,600,1,0,327.2180176,231.1436462,96.07437134,-0.090154015,-0.076080926,-0.209986418,-10.9628334,0,306.5877075,-1.12978065,0,0,1,0,0,1,96.61489105,24
35150,292,5,1,0,1,0,1060,1,1,123.7664032,55.94919586,67.81720734,-0.236076489,-0.169604719,-0.973077416,29.20945168,0,84.28376007,-1.12978065,0,0,1,0,0,1,44.70080566,12
35151,292,8,1,0,1,0,1060,1,1,132.978241,49.33701706,83.64122009,-0.159459561,-0.165447369,0.069790341,23.91384315,10.92567253,11.70607758,0.740589142,0,1,1,1,0,1,13.25038433,19
35152,292,4,1,0,0,0,1060,1,1,311.0549316,180.8458862,130.2090302,-0.173619077,-0.14011167,-0.495912284,-10.77702332,0.046452686,117.0607758,0.740589142,0,1,1,1,0,1,57.18977737,14
35153,292,5,1,0,1,0,1060,1,0,542.8201904,467.0910034,75.7292099,-0.062975757,0.001595299,-0.92880863,-7.293072224,0,46.8243103,-2.229411125,0,0,0,0,0,1,2.128884792,13
35154,292,3,1,0,0,1,1060,1,1,319.3059998,182.5413055,136.7646942,-0.064277038,-0.105316646,0.580015063,-2.043918371,0,178.3783264,0.740589142,0,1,1,1,0,1,116.8488693,12
3516,246,3,1,0,0,0,600,1,0,427.8700562,263.9784851,163.8915863,-0.142316967,-0.108593017,-0.495912284,-17.65202141,0,0,0.740589142,0,1,1,1,0,1,-11.90704441,15
3517,246,6,1,0,0,1,600,1,1,727.6221313,524.1704712,203.4516144,0.106952503,0.040511981,0.959867239,-38.25471115,0,85.84456635,0.740589142,0,1,1,1,0,1,15.40691853,28
3518,246,4,1,0,1,0,600,1,0,1703.342163,1146.11084,557.2313843,0.162331015,0.191965982,-0.407374799,-8.315032959,0,152.1790009,0.740589142,0,1,1,1,0,1,68.84590149,66
3519,246,8,1,1,1,1,600,1,0,1374.146118,987.5880737,386.558075,0.218709111,0.171602473,0.694673061,19.04559898,-205.6924896,0,0.824148118,0,1,0,1,0,1,-56.23681259,62
3520,246,7,1,0,1,1,600,1,1,520.4970703,431.2044067,89.29265594,-0.16576755,-0.124663644,-0.603674114,-30.1942482,0,39.02025604,0.740589142,0,1,1,1,0,1,1.917913437,6
35201,293,8,1,0,0,0,800,0,0,662.913208,501.2821655,161.631012,0.070741639,0.002651845,0.979851723,56.67227173,0,81.94254303,0.740589142,0,1,1,1,0,1,30.60270309,37
35202,293,8,1,0,1,0,800,0,0,835.8470459,655.0011597,180.8458862,0.197994128,0.085779391,1.622882724,-17.93073845,0,3.344593525,0.740589142,0,1,1,1,0,1,-4.135500908,26
35203,293,8,1,0,1,0,800,0,0,412.8937683,294.2136536,118.6801071,-0.040535767,-0.038158581,-0.037971593,-10.59121227,0,20.06755829,0.740589142,0,1,1,1,0,1,1.31856513,22
35204,293,4,1,1,1,0,800,0,0,1976.588989,1352.670654,623.9182739,0.641303062,0.507086515,1.981064081,-20.9037075,0,23.41215515,0.740589142,0,1,1,1,0,1,-14.04871464,35
35205,293,3,1,0,0,0,800,0,0,346.7154541,244.9896545,101.7258072,-0.14679797,-0.116203345,-0.451643497,-8.733105659,0,2.78716135,0.740589142,0,1,1,1,0,1,-7.288070679,16
35206,293,9,1,1,1,0,800,0,0,1373.863525,1093.55249,280.3111267,0.430066973,0.301146626,1.884511232,156.5455627,0,98.33104706,0.740589142,0,1,1,1,0,1,48.23338699,45
35207,293,5,1,1,1,0,800,0,0,797.6998901,577.2939453,220.4059143,32.12946701,32.32934189,0.320209771,3.561374426,0,128.7668457,0.740589142,0,1,1,1,0,1,50.60734177,938
35208,293,6,1,0,1,0,800,0,0,762.378418,642.5680542,119.8103943,0.109655857,0.108628273,0.02552145,1.207768321,0,245.8276062,0.740589142,0,1,1,1,0,1,72.52909088,30
35209,293,9,1,0,1,0,800,0,0,1587.2052,1423.313599,163.8915863,0.565288544,0.497521907,1.024120569,-9.197631836,0,0,0.740589142,0,1,1,1,0,1,-2.855559587,30
3521,246,4,1,0,1,0,600,1,0,348.1283264,149.7630005,198.3653259,-0.02786844,-0.087602742,0.850721955,-24.15539742,0,0,0.740589142,0,1,1,1,0,1,-25.12466431,29
35210,293,4,1,0,1,0,800,0,0,283.9845581,176.6072998,107.377243,-0.136972412,-0.07601168,-0.884539843,-18.58107376,0,11.1486454,0.740589142,0,1,1,1,0,1,-6.233218193,20
35212,293,3,1,1,1,0,800,0,0,317.9496765,203.7907104,114.1589661,-0.147098258,-0.0975376,-0.722657919,145.8614197,0,2.78716135,0.740589142,0,1,1,1,0,1,102.2887039,18
35213,293,7,1,0,0,0,800,0,0,925.1397095,836.977356,88.16236877,0.106316373,0.112807885,-0.082240298,-35.22042465,0,11.70607758,-0.11483559,0,0,1,1,0,1,-15.02411079,16
35214,293,5,1,1,1,0,800,0,0,430.921814,280.593689,150.3281403,-0.079791062,-0.069357879,-0.156955361,20.67144585,0,10.03377914,0.740589142,0,1,1,1,0,1,9.800537109,23
35215,293,5,1,0,0,0,800,0,0,669.6948853,570.2296753,99.46523285,0.02737833,0.069818512,-0.603674114,-32.98140717,0,45.70944595,0.740589142,0,1,1,1,0,1,3.874185085,10
35216,293,4,1,0,1,0,800,0,0,720.5578003,630.1348877,90.42294312,0.059677683,0.094799176,-0.495912284,113.809082,0,0,0.740589142,0,1,1,1,0,1,39.07748413,23
35218,293,6,1,1,1,0,800,0,0,1569.685791,1270.15979,299.526001,0.102491066,0.083887227,0.275940865,-48.49660492,0,11.1486454,0.740589142,0,1,1,1,0,1,-14.76793194,38
3522,246,5,1,0,0,0,600,1,0,237.6427917,141.5684204,96.07437134,-0.1529897,-0.139351353,-0.209986418,-131.0894928,0,0,-2.229411125,0,0,0,0,0,1,-56.37706375,29
35220,293,4,1,1,1,0,800,0,0,293.59198,191.8661804,101.7258072,-0.150294751,-0.100756198,-0.722657919,83.15029907,0,210.7093811,0.740589142,0,1,1,1,0,1,146.144989,25
3523,246,9,1,0,1,0,600,1,1,507.4987488,310.8288574,196.6698914,-0.098981448,-0.093910322,-0.082240298,-39.9493103,0,81.94254303,0.740589142,0,1,1,1,0,1,6.414354324,27
3524,246,5,1,0,1,0,600,1,1,168.6952972,90.705513,77.98978424,-0.208600134,-0.164694235,-0.647942901,-121.8918533,0,2.78716135,-0.359041333,0,1,0,1,0,1,-49.92328262,6
3525,246,10,1,0,1,0,600,1,1,603.0079956,480.3718872,122.636116,0.050124805,-0.018107623,0.979851723,85.47293854,0,3.251688004,-1.12978065,0,0,1,0,0,1,17.79030228,35
3526,246,4,1,1,1,0,600,1,0,377.5157776,262.226532,115.2892532,-0.167211354,-0.116444342,-0.741882265,73.67397308,0,0,-0.11483559,0,0,1,1,0,1,37.22921371,13
3527,246,7,1,0,1,0,600,1,1,1026.865479,638.046875,388.818634,0.081294775,0.084514827,-0.037971593,-47.38174057,0,0,-1.12978065,0,0,1,0,0,1,-18.22017479,40
3528,246,5,1,0,1,0,600,1,1,520.1014404,455.6751099,64.42634583,-0.049820881,-0.012358623,-0.5401811,0,0,0,0.740589142,0,1,1,1,0,1,0.747986197,17
3529,246,6,1,0,1,0,600,1,0,90.42294312,33.90860367,56.51433945,-0.304021567,-0.193982869,-1.602273107,0,0,70.23646545,0.740589142,0,1,1,1,0,1,24.16570854,4
3530,246,5,1,1,1,0,600,1,1,1946.918945,1459.765381,487.153595,0.392452151,0.389239103,0.084701613,57.13680267,0,0,0.740589142,0,1,1,1,0,1,21.51898766,19
35301,294,7,1,0,0,0,500,1,1,227.1876373,139.5904083,87.59722137,-0.16031152,-0.116071515,-0.647942901,-16.25844002,0,23.41215515,-0.11483559,0,0,1,1,0,1,0.739767194,20
35302,294,7,1,0,1,0,500,1,0,513.9979248,352.9320374,161.0658569,0.016347989,-0.052118074,0.979851723,-19.51012802,0,95.98983002,-0.11483559,0,0,1,1,0,1,19.84218216,39
35303,294,11,1,0,1,0,500,1,0,390.2315063,181.1284485,209.1030579,-0.087124124,-0.119811244,0.458417863,49.23984146,0,58.53038788,-0.11483559,0,0,1,1,0,1,19.004776,29
35304,294,5,1,0,0,0,500,1,1,665.1737671,528.4090576,136.7646942,0.036644392,0.028914995,0.114059038,-51.0979538,0,11.70607758,-0.11483559,0,0,1,1,0,1,-31.87572098,22
35305,294,6,1,0,0,0,500,1,0,285.9625549,157.1098633,128.8526917,-0.13772817,-0.103972465,-0.495912284,-5.202700615,0,46.82430267,0.740589142,0,1,1,1,0,1,12.81805134,22
35306,294,6,1,0,0,0,500,1,1,158.8052979,102.2909546,56.51433945,-0.153236181,-0.12268611,-0.451643497,0,0,63.54727554,0.740589142,0,1,1,1,0,1,21.86421204,16
35307,294,5,1,0,0,0,500,1,0,310.9984131,150.4976807,160.5007172,-0.147594526,-0.117005423,-0.451643497,-3.809120417,0,5.016889572,0.740589142,0,1,1,1,0,1,-0.680859387,15
35308,294,5,1,0,0,0,500,1,1,393.6223755,278.3331299,115.2892532,-0.122905031,-0.0921451,-0.451643497,31.12329865,0,16.72296715,0.740589142,0,1,1,1,0,1,15.29535866,20
35309,294,2,1,0,1,1,500,1,1,332.8694458,265.0522461,67.81720734,-0.182151586,-0.115306742,-0.973077416,0,0,0,0.740589142,0,1,1,1,0,1,-1.917913318,4
3531,246,4,1,0,0,0,600,1,1,1371.603027,1006.520386,365.0826111,0.123770118,0.102828369,0.311447322,91.7440567,0,35.11823273,0.740589142,0,1,1,1,0,1,63.79294968,15
35310,294,10,1,0,0,0,500,1,0,695.9740601,641.7203369,54.25376511,0.216454566,0.213067546,0.069790341,-49.23984528,0,11.1486454,0.740589142,0,1,1,1,0,1,-13.23360157,16
35311,294,3,1,1,1,0,500,1,1,1070.946655,907.0551147,163.8915863,0.108911149,0.112139381,-0.035358153,-32.98140335,0,23.41215515,0.740589142,0,1,1,1,0,1,-11.05996323,18
35312,294,7,1,0,1,0,500,1,0,346.4328918,226.6224976,119.8103943,-0.115492448,-0.111881018,-0.06301605,-3.530404329,0,456.5370178,-2.229411125,0,0,0,0,0,1,132.6374054,23
35313,294,4,1,0,1,0,500,1,1,652.4015503,556.3271484,96.07437134,0.03266295,0.064499162,-0.451643497,-11.61317158,0,257.5336914,0.740589142,0,1,1,1,0,1,123.5615692,20
35314,294,5,1,0,1,0,500,1,0,1070.381592,652.1754761,418.2061157,0.050382655,0.08988364,-0.559405327,-51.65538788,0,128.7668457,-1.12978065,0,0,1,0,0,1,27.79056358,25
35315,294,7,1,0,0,0,500,1,0,448.7238464,241.8813629,206.8424835,-0.141117692,-0.110483758,-0.451643497,-15.97972393,0,323.087738,-0.11483559,0,0,1,1,0,1,89.99397278,23
35316,294,4,1,1,1,1,500,1,1,126.5921173,28.25716972,98.33494568,-0.2332858,-0.179877579,-0.786151052,0,0,200.6756287,0.740589142,0,1,1,1,0,1,103.5673294,7
35317,294,5,1,0,1,0,500,1,1,634.6560059,593.9656982,40.69032288,0.049488649,0.081441298,-0.451643497,114.2735977,0,6.131754875,0.740589142,0,1,1,1,0,1,48.3985405,22
35318,294,12,1,0,0,0,500,1,0,404.9252319,322.4143066,82.51093292,-0.036905468,-0.07544183,0.546955466,-14.86485958,0,46.8243103,0.740589142,0,1,1,1,0,1,5.418105602,18
3532,246,4,1,0,1,0,600,1,1,467.3735657,403.7949524,63.57863235,-0.097622596,-0.069786087,-0.407374799,67.07769012,0,0,0.740589142,0,1,1,1,0,1,34.29469299,31
3533,246,7,1,0,1,0,600,1,1,912.1414185,443.0724182,469.0690002,0.044751361,-0.016330194,0.87714988,108.699295,0,0,-1.214466095,0,0,0,1,0,1,26.0014286,36
3534,246,7,1,1,0,0,600,1,1,1157.97876,595.0960083,562.8828125,0.085316867,0.022859033,0.900823772,39.9493103,0,250.8445129,0.740589142,0,1,1,1,0,1,85.6211319,71
3535,246,8,1,0,1,0,600,1,0,241.0336456,144.9592743,96.07437134,-0.147852659,-0.140021279,-0.1265091,16.44425964,0,51.50673294,-0.11483559,0,0,1,1,0,1,17.53452301,18
3536,246,8,1,0,1,0,600,1,1,330.0437317,243.0116577,87.0320816,-0.056073181,-0.05205068,-0.06301605,-15.32938671,0,0,-1.12978065,0,0,1,0,0,1,-4.686900616,33
3537,246,4,1,1,0,0,600,1,0,850.2582397,652.4580078,197.8001862,0.099364288,0.077640489,0.320209771,-71.07260895,0,0,-0.11483559,0,0,1,1,0,1,-37.87878799,65
3538,246,5,1,1,1,0,600,1,0,476.6419373,383.39328,93.24865723,-0.089604065,-0.068598285,-0.308986008,-94.71702576,0,0,-0.11483559,0,0,1,1,0,1,-41.44610214,20
3539,246,4,1,1,1,0,600,1,0,866.4213257,756.7835083,109.6378174,0.111151092,0.126003668,-0.201224059,53.2087822,0,33.4459343,0.740589142,0,1,1,1,0,1,44.43422318,45
3540,246,4,1,1,1,0,600,1,0,1278.071777,1093.834961,184.2367401,0.369093835,0.393273056,-0.308986008,-27.87161064,0,159.2026367,0.740589142,0,1,1,1,0,1,63.70349503,47
35401,295,6,1,0,1,0,500,1,0,1346.171509,1174.36792,171.8035889,0.344939113,0.267137557,1.145717382,-11.61317158,0,70.23646545,-0.11483559,0,0,1,1,0,1,17.9324894,12
35402,295,6,1,0,1,1,500,1,0,134.5041199,108.5075302,25.99659538,-0.230996415,-0.153848976,-1.125108004,-12.07769871,0,140.4729309,-1.12978065,0,0,1,0,0,1,44.17593765,4
35404,295,4,1,0,1,0,500,1,0,240.7510834,193.2790375,47.4720459,-0.143161267,-0.101900965,-0.603674114,33.4459343,0,79.60131836,-1.12978065,0,0,1,0,0,1,58.34292221,14
35406,295,4,1,1,1,0,500,1,0,910.8981323,324.2792664,586.6188354,0.274079025,-0.065139562,4.873809338,22.57600403,0,6.131754875,-0.458989024,0,0,0,1,0,1,2.625143051,29
35407,295,3,1,0,1,0,500,1,0,1211.271851,1072.246582,139.0252686,0.157813281,0.187417045,-0.407374799,176.7060089,0,0,0.740589142,0,1,1,1,0,1,118.2201767,28
35408,295,3,1,0,1,0,500,1,0,223.7967834,113.0286789,110.7681046,-0.197964802,-0.134327695,-0.92880863,-7.618241787,0,46.8243103,0.740589142,0,1,1,1,0,1,26.97864723,9
35409,295,6,1,0,1,0,500,1,0,775.0941772,559.2093506,215.8847656,-0.042102084,-0.045932453,0.050565999,51.84119034,0,15.60810184,0.740589142,0,1,1,1,0,1,12.75412083,31
3541,246,9,1,0,1,0,600,1,1,1070.325073,872.5248413,197.8001862,0.30116266,0.234667063,0.979851723,-23.13343811,0,8.361483574,-1.373986602,0,1,0,0,0,1,-6.355751991,34
35410,295,4,1,0,1,0,500,1,0,443.0724182,236.2299347,206.8424835,-0.152415857,-0.124958448,-0.407374799,-15.97972393,0,180.2735748,0.824148118,0,1,0,1,0,1,84.79094696,15
35412,295,5,1,0,1,0,500,1,0,2040.393677,1963.53418,76.85949707,0.420798689,0.45222196,-0.407374799,3.902024984,0,4.459457874,0.740589142,0,1,1,1,0,1,0.383582503,18
35413,295,4,1,0,1,0,500,1,0,997.4780884,748.8150024,248.6630859,0.064785346,0.0937455,-0.407374799,-23.22634506,0,0,-0.11483559,0,0,1,1,0,1,-11.9869585,22
35414,295,4,1,0,1,0,500,1,0,274.0945435,183.6716003,90.42294312,-0.170492858,-0.13251999,-0.559405327,81.75672913,0,0,0.740589142,0,1,1,1,0,1,40.75566101,13
35415,295,6,1,0,1,0,500,1,0,706.1466675,440.5292664,265.6174011,0.001443111,-0.050566792,0.743254781,60.85301971,0,5.574322701,0.740589142,0,1,1,1,0,1,16.93357849,30
35416,295,6,1,0,1,0,500,1,0,481.2196045,374.9726257,106.2469559,-0.10916023,-0.078305207,-0.451643497,-18.58107376,0,11.70607758,0.740589142,0,1,1,1,0,1,-4.083556652,24
35417,295,5,1,0,1,0,500,1,0,337.3905945,240.1859436,97.20465851,-0.153184593,-0.119535819,-0.495912284,0,0,42.14188004,0.740589142,0,1,1,1,0,1,17.09244347,11
35418,295,8,1,0,1,0,500,1,0,261.3788147,93.53122711,167.84758,-0.087301753,-0.164995492,1.101448894,95.0979538,0,11.1486454,-0.274356008,0,1,1,0,0,1,27.29670334,13
35419,295,4,1,0,1,0,500,1,0,364.8000488,291.3314209,73.46864319,-0.212263629,-0.107786797,-1.513735533,15.79391575,0,140.4729309,0.740589142,0,1,1,1,0,1,72.5136795,11
3542,246,10,1,0,1,0,600,1,0,437.9295959,311.9026184,126.0269775,0.104550608,-0.002898457,1.54555428,-61.31754684,0,2.78716135,-2.229411125,0,0,0,0,0,1,-12.08285332,41
3543,246,5,1,0,1,0,600,1,0,282.0065613,179.1504517,102.8560944,-0.16537419,-0.130464256,-0.515136659,-8.129220963,0,0,-1.214466095,0,0,0,1,0,1,-3.356348515,23
3544,246,5,1,1,1,0,600,1,0,93.81380463,19.78001785,74.03378296,-0.152284473,-0.181161508,0.397538096,-16.72296715,0,280.3883972,-1.214466095,0,0,0,1,0,1,108.8607559,8
3545,246,5,1,1,1,0,600,1,1,896.3173828,684.3886108,211.928772,0.097473122,0.093564734,0.065477461,-19.32431602,0,23.41215515,0.740589142,0,1,1,1,0,1,-10.04371357,72
3546,246,6,1,0,1,0,600,1,0,1279.202026,928.8131714,350.3888855,0.180303678,0.153556496,0.399984896,-12.54222584,0,0,-0.11483559,0,0,1,1,0,1,-24.08496666,41
3547,246,4,1,1,1,0,600,1,0,559.4919434,353.7797546,205.7121887,-0.071547575,-0.05795905,-0.201224059,-20.9037075,0,0,0.824148118,0,1,0,1,0,1,-21.80013275,33
3548,246,4,1,0,0,0,600,1,1,129.4178314,98.61752319,30.80031395,-0.214618072,-0.154270738,-0.883450985,-1.393581271,0,0,0.740589142,0,1,1,1,0,1,-0.719217837,27
3549,246,6,1,0,0,0,600,1,1,3162.54248,2294.482178,652.7406006,0.597571909,0.613304675,-0.165717721,58.19857788,0,11.1486454,0.740589142,0,1,1,1,0,1,23.47617149,29
3550,246,6,1,0,0,0,600,1,1,335.6951599,137.894989,197.8001862,-0.003392634,-0.071898468,0.97846812,-2.136823654,0,13.3783741,-2.229411125,0,0,0,0,0,1,3.101730347,22
35502,296,5,1,0,1,1,3600,1,0,183.1064606,47.4720459,135.6344147,-0.204908505,-0.173370436,-0.470867842,-4.273647308,0,1.300675154,-2.229411125,0,0,0,0,0,1,-2.761795044,9
35503,296,11,1,0,1,0,3600,1,0,718.8623657,549.319397,169.5430145,0.190030217,0.140670478,0.724030495,29.63681984,0,369.9120483,-1.12978065,0,0,1,0,0,1,71.47888947,52
35504,296,6,1,0,0,0,3600,1,0,136.1995544,98.90009308,37.29946136,-0.20901899,-0.165115997,-0.647942901,-5.760133266,0,35.11823273,-2.229411125,0,0,0,0,0,1,10.10101032,14
35506,296,7,1,0,1,0,3600,1,0,430.6392517,137.894989,292.7442627,-0.168201953,-0.163609698,-0.082240298,-6.131754875,0,11.1486454,0.740589142,0,1,1,1,0,1,1.479533076,22
35507,296,6,1,1,1,0,3600,1,0,256.7446289,186.2147369,70.52989197,-0.102734275,-0.081819326,-0.308986008,-65.21956635,-13.93580532,35.11823273,0.740589142,0,1,1,1,0,1,-16.43012428,9
35508,296,7,1,0,1,0,3600,1,0,1011.606628,863.5390625,148.0675659,0.176944047,0.182578653,-0.06301605,23.69087219,0,70.23646545,0.740589142,0,1,1,1,0,1,14.31585217,25
35509,296,5,1,0,0,1,3600,1,0,185.3670349,133.3738403,51.99319077,-0.155553162,-0.147775069,-0.1265091,-35.48985291,0,168.5675201,0.740589142,0,1,1,1,0,1,54.17722321,12
3551,246,5,1,0,0,0,600,1,0,229.4482117,45.77661514,183.6716003,-0.201358259,-0.171141133,-0.451643497,0,0,159.4256287,-0.11483559,0,0,1,1,0,1,65.82278442,11
35510,296,6,1,1,1,0,3600,1,0,311.8461304,186.3842926,125.4618301,0.037669361,-0.056686442,1.351868153,34.83951187,0,154.5202179,0.740589142,0,1,1,1,0,1,63.55656052,32
35511,296,4,1,0,1,0,3600,1,0,181.411026,132.8087006,48.60232925,-0.205108091,-0.141520396,-0.92880863,-25.5489769,0,98.33104706,-0.11483559,0,0,1,1,0,1,34.68546295,17
35512,296,4,1,1,1,0,3600,1,0,1310.002319,1172.107422,137.894989,-0.13722983,-0.11655353,-0.308986008,-10.40540123,0,0,-0.11483559,0,0,1,1,0,1,-28.86459541,21
35513,296,4,1,0,1,0,3600,1,0,220.6884918,176.6072998,44.08118439,-0.214916125,-0.140755773,-1.080839157,-21.27532959,0,93.64862061,0.740589142,0,1,1,1,0,1,33.7792511,28
35514,296,10,1,1,1,0,3600,1,0,686.649231,587.18396,99.46523285,0.255708486,0.129464746,1.829033494,-45.15201187,0,154.5202179,-1.12978065,0,0,1,0,0,1,21.61871719,19
35515,296,6,1,1,1,0,3600,1,0,1126.330811,975.4375,150.89328,0.35117659,0.270695448,1.184618711,27.87161064,0,28.0945816,0.740589142,0,1,1,1,0,1,-5.545304775,40
35516,296,8,1,0,1,0,3600,1,0,1635.807495,1449.310181,186.4973145,0.308091491,0.314633518,-0.06301605,188.5979004,0,27.31417847,0.740589142,0,1,1,1,0,1,55.47803497,41
35517,296,6,1,0,1,0,3600,1,0,184.8018799,54.81890869,129.9829712,-0.212897748,-0.176563755,-0.5401811,-2.972971916,0,14.0472908,0.740589142,0,1,1,1,0,1,3.810253859,8
35518,296,7,1,1,1,0,3600,1,0,282.7600403,178.4911194,104.2689514,-0.102426112,-0.135219097,0.458417863,73.95267487,0,98.33104706,0.740589142,0,1,1,1,0,1,49.98629761,34
35519,296,3,1,0,1,0,3600,1,0,222.1013489,80.81550598,141.2858429,-0.227868661,-0.173551187,-0.798607111,18.8597908,0,103.0134659,0.740589142,0,1,1,1,0,1,83.86394501,20
3552,246,3,1,0,1,0,600,1,0,156.5447235,75.16407013,81.38064575,-0.237014368,-0.143425494,-1.360616088,-7.432426929,0,58.53038788,0.740589142,0,1,1,1,0,1,35.16174698,7
35520,296,7,1,0,1,0,3600,1,0,84.48893738,42.66832352,41.82061005,-0.23329404,-0.166803032,-0.973077416,-44.4087677,0,97.55064392,-2.229411125,0,0,0,0,0,1,15.56249809,8
3553,246,5,1,1,1,1,600,1,0,1115.027954,547.0587769,567.9691162,0.008132319,-0.003936348,0.173239201,-59.90539169,0,156.0810394,0.740589142,0,1,1,1,0,1,17.44150925,43
3554,246,6,1,1,1,1,600,1,1,739.461853,692.3289185,47.13295746,0.195193902,0.181675225,0.212447837,-46.35977936,0,160.5404663,0.740589142,0,1,1,1,0,1,29.86350441,214
35601,297,2,0,0,0,0,570,1,0,201.19104,137.894989,63.29605865,-0.160364285,-0.096467033,-0.92880863,0,0,0,-1.214466095,0,0,0,1,0,1,-9.589566231,7
35602,297,4,1,0,1,0,570,1,0,188.7578888,36.16917801,152.5887146,-0.242379248,-0.174605578,-0.992301643,-15.60810184,0,11.70607758,0.740589142,0,1,1,1,0,1,-2.013808727,18
35603,297,4,1,1,1,0,570,1,0,498.4564514,103.9863815,394.4700928,-0.142169684,-0.161120757,0.256716549,-14.58614445,0,45.98815918,0.740589142,0,1,1,1,0,1,16.20636749,26
35604,297,5,1,1,1,0,570,1,0,734.4038086,571.6425171,162.7612915,0.05736322,0.068745285,-0.156955361,-76.64692688,0,23.18918037,-0.11483559,0,0,1,1,0,1,-24.04646492,39
35605,297,7,1,1,1,0,570,1,0,486.5884399,144.676712,341.9117432,-0.090853013,-0.120089561,0.408747166,-106.2837448,0,90.30402374,0.740589142,0,1,1,1,0,1,-4.712587833,25
35606,297,8,1,1,1,0,570,1,0,318.1757202,204.5819092,113.5938187,-0.121041104,-0.103351139,-0.264717102,-31.58782387,0,61.31754684,0.740589142,0,1,1,1,0,1,7.671653748,70
35607,297,3,1,0,0,0,570,1,0,1222.405151,1135.373047,87.0320816,0.191204697,0.254435927,-0.884539843,134.8986053,0,105.3546906,-0.274356008,0,1,1,0,0,1,123.3537903,24
35608,297,2,1,1,1,1,570,1,0,456.0707092,329.4785767,126.5921173,-0.122255661,-0.078719802,-0.634120405,-27.63934898,0,62.43239975,0.740589142,0,1,1,1,0,1,31.11813545,16
35609,297,4,1,0,1,1,570,1,0,183.8976593,77.65070343,106.2469559,-0.196343318,-0.166091487,-0.451643497,0,0,23.41215515,0.740589142,0,1,1,1,0,1,12.08285427,17
35610,297,3,1,0,1,0,570,1,0,647.0891724,548.7542114,98.33494568,-0.021344889,0.040415842,-0.884539843,71.07260895,0,23.41215515,-0.11483559,0,0,1,1,0,1,45.83813095,24
35611,297,7,1,0,1,0,570,1,0,490.3560791,239.9975739,250.3585205,-0.069333628,-0.080894575,0.158327937,60.38850403,0,0,-1.12978065,0,0,1,0,0,1,16.68858719,47
35612,297,7,1,0,0,0,570,1,0,79.12007141,56.51433945,22.60573578,-0.016299833,0.06233301,-1.125108004,-34.37498856,0,70.23646545,-2.229411125,0,0,0,0,0,1,10.57592201,9
35613,297,6,1,0,0,0,570,1,0,182.5413055,154.8492889,27.69202614,-0.109382488,-0.11192549,0.02552145,265.0126343,0,70.23646545,-1.12978065,0,0,1,0,0,1,114.5473862,24
35614,297,10,1,1,1,0,570,1,0,378.0809326,287.6579895,90.42294312,-0.007347727,-0.104834467,1.392153025,-39.39187622,0,351.182312,0.740589142,0,1,1,1,0,1,62.21710968,12
35615,297,3,1,0,1,0,570,1,0,810.4155884,691.7354736,118.6801071,-0.101086043,-0.14857699,0.668552518,52.95606232,2.78716135,38.46282578,0.740589142,0,1,1,1,0,1,60.35033798,15
35616,297,2,0,0,1,1,570,1,0,667.0576172,542.7260742,124.331543,-0.051403917,-0.023247639,-0.407374799,-12.4493227,0,14.0472908,0.740589142,0,1,1,1,0,1,-17.52973175,32
